obj_newlyConst,obj_yearConstructed,obj_firingTypes,obj_cellar,obj_livingSpace,geo_krs,obj_condition,geo_plz,obj_noRooms,obj_telekomInternetProductAvailable,obj_barrierFree,obj_regio3,obj_livingSpaceRange,obj_telekomUploadSpeed,obj_telekomDownloadSpeed,obj_purchasePrice,obj_purchasePrice_per_qm,obj_hasInternetData,firingType_grouped
n,1978.0,unknown,n,490.0,Goslar_Kreis,well_kept,37444.0,22.0,1.0,n,Sankt_Andreasberg,8.0,10.0,50.0,399000.0,814.2857142857143,1,unknown
n,1963.0,oil,y,140.0,Goslar_Kreis,need_of_renovation,38642.0,6.0,0.0,n,Goslar,3.0,0.0,0.0,174800.0,1248.571428571429,0,oil
n,1975.0,oil,n,680.0,Goslar_Kreis,well_kept,38667.0,10.0,1.0,n,Bad_Harzburg,8.0,40.0,100.0,749000.0,1101.470588235294,1,oil
n,1959.0,gas,y,75.0,Goslar_Kreis,need_of_renovation,38667.0,4.0,1.0,n,Bad_Harzburg,1.0,40.0,100.0,95000.0,1266.6666666666667,1,gas
n,1975.0,oil,y,540.0,Goslar_Kreis,unknown,38707.0,15.0,1.0,n,other,8.0,40.0,100.0,295000.0,546.2962962962963,1,oil
n,1975.0,oil,y,540.0,Goslar_Kreis,unknown,38707.0,15.0,1.0,n,other,8.0,40.0,100.0,295000.0,546.2962962962963,1,oil
n,1960.0,oil,y,120.0,Goslar_Kreis,well_kept,38723.0,6.0,1.0,n,Seesen,2.0,2.4,16.0,179000.0,1491.6666666666667,1,oil
n,1608.0,natural_gas_light,y,112.0,Goslar_Kreis,unknown,38640.0,5.0,1.0,n,Goslar,2.0,40.0,100.0,35000.0,312.5,1,gas
n,1930.0,gas,y,300.0,Goslar_Kreis,unknown,38678.0,15.0,1.0,n,Clausthal_Zellerfeld,8.0,40.0,100.0,180000.0,600.0,1,gas
y,2020.0,unknown,n,185.0,Goslar_Kreis,first_time_use,38667.0,5.0,unknown,n,Bad_Harzburg,6.0,0.0,0.0,269589.0,1457.2378378378378,0,unknown
n,1972.0,natural_gas_light,y,180.0,Goslar_Kreis,mint_condition,38644.0,5.0,1.0,n,Goslar,5.0,40.0,100.0,340000.0,1888.888888888889,1,gas
n,1907.0,gas,y,240.0,Goslar_Kreis,fully_renovated,38642.0,10.0,1.0,n,Goslar,7.0,40.0,100.0,219000.0,912.5,1,gas
n,1940.0,oil,y,105.0,Goslar_Kreis,unknown,38667.0,5.5,1.0,n,Bad_Harzburg,2.0,40.0,100.0,89000.0,847.6190476190476,1,oil
n,1850.0,oil,n,290.0,Goslar_Kreis,unknown,38723.0,10.0,1.0,n,Seesen,8.0,40.0,100.0,114000.0,393.1034482758621,1,oil
n,1923.0,oil,y,332.0,Goslar_Kreis,well_kept,38723.0,12.0,1.0,n,Seesen,8.0,10.0,50.0,698000.0,2102.409638554217,1,oil
n,1890.0,gas,n,155.0,Goslar_Kreis,well_kept,38723.0,8.0,1.0,n,Seesen,4.0,10.0,50.0,188000.0,1212.9032258064517,1,gas
n,1992.0,gas,y,488.38,Goslar_Kreis,mint_condition,38700.0,17.0,1.0,n,other,8.0,40.0,100.0,785000.0,1607.3549285392523,1,gas
n,1890.0,gas,y,160.0,Goslar_Kreis,unknown,38707.0,10.0,1.0,n,other,4.0,40.0,100.0,48500.0,303.125,1,gas
n,1975.0,oil,y,280.0,Goslar_Kreis,first_time_use_after_refurbishment,38667.0,8.0,1.0,y,Bad_Harzburg,8.0,40.0,100.0,749000.0,2675.0,1,oil
n,1970.0,oil,y,221.0,Goslar_Kreis,well_kept,38667.0,9.0,1.0,n,Bad_Harzburg,7.0,40.0,100.0,398000.0,1800.9049773755655,1,oil
n,1880.0,unknown,n,315.0,Goslar_Kreis,unknown,38640.0,14.0,1.0,n,Goslar,8.0,40.0,100.0,320000.0,1015.873015873016,1,unknown
n,2003.0,gas,n,149.0,Goslar_Kreis,mint_condition,38690.0,4.0,1.0,n,other,4.0,10.0,50.0,339000.0,2275.1677852348994,1,gas
n,1880.0,gas,n,240.0,Goslar_Kreis,unknown,38685.0,9.0,1.0,n,other,7.0,40.0,100.0,135000.0,562.5,1,gas
n,1910.0,electricity,y,84.0,Goslar_Kreis,need_of_renovation,38667.0,3.0,1.0,n,Bad_Harzburg,1.0,40.0,100.0,55000.0,654.7619047619048,1,strom
n,1962.0,gas,y,155.0,Goslar_Kreis,refurbished,38667.0,5.0,1.0,n,Bad_Harzburg,4.0,10.0,50.0,495000.0,3193.548387096774,1,gas
n,1930.0,unknown,n,170.0,Goslar_Kreis,unknown,38723.0,7.0,1.0,n,Seesen,5.0,40.0,100.0,55000.0,323.52941176470586,1,unknown
n,1900.0,unknown,n,370.0,Goslar_Kreis,unknown,38723.0,14.0,1.0,n,Seesen,8.0,40.0,100.0,259000.0,700.0,1,unknown
n,1924.0,gas,y,167.0,Goslar_Kreis,unknown,38640.0,6.0,1.0,n,Goslar,5.0,40.0,100.0,325000.0,1946.1077844311376,1,gas
n,1902.0,gas,y,170.0,Goslar_Kreis,need_of_renovation,38644.0,8.0,1.0,n,Goslar,5.0,2.4,16.0,95000.0,558.8235294117648,1,gas
n,1855.0,gas,y,378.0,Goslar_Kreis,refurbished,38729.0,11.0,1.0,n,other,8.0,40.0,100.0,160000.0,423.2804232804233,1,gas
n,1963.0,gas,y,128.0,Goslar_Kreis,need_of_renovation,38704.0,6.0,1.0,n,other,3.0,40.0,100.0,120000.0,937.5,1,gas
n,1890.0,gas,y,253.0,Goslar_Kreis,unknown,38640.0,13.0,1.0,n,Goslar,7.0,40.0,100.0,298000.0,1177.8656126482213,1,gas
n,1884.0,gas,n,170.0,Goslar_Kreis,unknown,38690.0,7.0,1.0,n,other,5.0,40.0,100.0,290000.0,1705.8823529411766,1,gas
n,1974.0,gas,n,476.0,Goslar_Kreis,first_time_use,38667.0,11.0,1.0,y,Bad_Harzburg,8.0,40.0,100.0,1240000.0,2605.0420168067226,1,gas
n,1969.0,gas,n,209.0,Goslar_Kreis,need_of_renovation,38685.0,6.0,1.0,n,other,6.0,2.4,16.0,82000.0,392.3444976076555,1,gas
n,1975.0,gas,y,189.0,Goslar_Kreis,well_kept,38640.0,5.0,1.0,n,Goslar,6.0,40.0,100.0,350000.0,1851.851851851852,1,gas
n,1900.0,oil,y,260.0,Goslar_Kreis,well_kept,38704.0,10.0,1.0,n,other,7.0,40.0,100.0,210000.0,807.6923076923077,1,oil
n,1900.0,gas,y,130.0,Goslar_Kreis,well_kept,38678.0,8.0,1.0,n,Clausthal_Zellerfeld,3.0,40.0,100.0,269000.0,2069.230769230769,1,gas
n,1905.0,gas,y,600.0,Goslar_Kreis,well_kept,38678.0,25.0,1.0,n,Clausthal_Zellerfeld,8.0,40.0,100.0,375000.0,625.0,1,gas
n,1900.0,oil,n,330.0,Goslar_Kreis,well_kept,38723.0,12.0,1.0,n,Seesen,8.0,40.0,100.0,235000.0,712.1212121212121,1,oil
n,2005.0,gas,n,268.62,Goslar_Kreis,unknown,38723.0,10.0,1.0,n,Seesen,8.0,40.0,100.0,299000.0,1113.096567642022,1,gas
n,1836.0,unknown,n,340.0,Goslar_Kreis,need_of_renovation,38667.0,10.0,1.0,n,Bad_Harzburg,8.0,40.0,100.0,100000.0,294.11764705882354,1,unknown
n,1968.0,oil,n,290.0,Goslar_Kreis,well_kept,38690.0,12.0,1.0,n,other,8.0,40.0,100.0,295000.0,1017.2413793103448,1,oil
n,1976.0,oil:wood,y,352.0,Goslar_Kreis,modernized,38723.0,9.0,1.0,n,Seesen,8.0,40.0,100.0,488000.0,1386.3636363636365,1,oil
n,1960.0,unknown,n,144.0,Goslar_Kreis,need_of_renovation,38729.0,5.0,1.0,n,other,4.0,40.0,100.0,98000.0,680.5555555555555,1,unknown
n,1930.0,unknown,n,195.0,Goslar_Kreis,modernized,37444.0,10.0,1.0,n,Sankt_Andreasberg,6.0,40.0,100.0,109000.0,558.974358974359,1,unknown
n,1967.0,oil,y,149.0,Goslar_Kreis,well_kept,38723.0,3.0,1.0,n,Seesen,4.0,40.0,100.0,284000.0,1906.040268456376,1,oil
n,1750.0,oil,n,225.0,Goslar_Kreis,need_of_renovation,38667.0,10.0,1.0,n,Bad_Harzburg,7.0,40.0,100.0,150000.0,666.6666666666666,1,oil
n,1920.0,gas,n,280.0,Goslar_Kreis,unknown,38644.0,8.0,1.0,n,Goslar,8.0,2.4,16.0,219000.0,782.1428571428571,1,gas
n,1978.0,gas,y,146.0,Goslar_Kreis,well_kept,38667.0,7.0,1.0,n,Bad_Harzburg,4.0,40.0,100.0,279000.0,1910.958904109589,1,gas
n,1991.0,gas,y,125.0,Goslar_Kreis,well_kept,38667.0,4.0,1.0,n,Bad_Harzburg,3.0,40.0,100.0,250000.0,2000.0,1,gas
n,1900.0,gas,y,146.0,Goslar_Kreis,refurbished,38678.0,5.0,1.0,n,Clausthal_Zellerfeld,4.0,40.0,100.0,125000.0,856.1643835616438,1,gas
n,1922.0,unknown,n,110.0,Goslar_Kreis,need_of_renovation,38667.0,4.0,1.0,n,Bad_Harzburg,2.0,10.0,50.0,60000.0,545.4545454545455,1,unknown
n,1998.0,electricity,n,210.0,Goslar_Kreis,well_kept,38704.0,9.0,1.0,n,other,6.0,40.0,100.0,290000.0,1380.952380952381,1,strom
n,1972.0,electricity,y,195.0,Goslar_Kreis,well_kept,38685.0,8.0,1.0,n,other,6.0,10.0,50.0,220000.0,1128.2051282051282,1,strom
n,1880.0,gas,n,340.0,Goslar_Kreis,modernized,38640.0,18.0,1.0,n,Goslar,8.0,40.0,100.0,425000.0,1250.0,1,gas
n,1971.0,oil,y,98.0,Goslar_Kreis,unknown,38704.0,4.0,1.0,n,other,1.0,40.0,100.0,89000.0,908.1632653061224,1,oil
n,1900.0,gas,y,542.0,Goslar_Kreis,unknown,38729.0,20.0,1.0,n,other,8.0,2.4,16.0,129000.0,238.00738007380076,1,gas
n,1961.0,oil,y,126.0,Goslar_Kreis,well_kept,38644.0,4.0,1.0,n,Goslar,3.0,2.4,16.0,159000.0,1261.904761904762,1,oil
n,1968.0,gas,y,123.0,Goslar_Kreis,unknown,38690.0,6.0,1.0,n,other,3.0,40.0,100.0,180000.0,1463.4146341463415,1,gas
n,1900.0,gas,n,360.0,Goslar_Kreis,unknown,38667.0,12.0,1.0,n,Bad_Harzburg,8.0,40.0,100.0,200000.0,555.5555555555555,1,gas
n,1911.0,gas,y,330.0,Goslar_Kreis,unknown,38704.0,7.0,1.0,n,other,8.0,40.0,100.0,250000.0,757.5757575757576,1,gas
n,1773.0,gas,y,198.0,Goslar_Kreis,well_kept,38642.0,5.0,1.0,n,Goslar,6.0,40.0,100.0,195000.0,984.8484848484848,1,gas
n,1900.0,gas,y,349.0,Goslar_Kreis,unknown,38678.0,12.0,1.0,n,Clausthal_Zellerfeld,8.0,40.0,100.0,128000.0,366.7621776504298,1,gas
